frame_idx,t_wall_s,opus_ms,encode_main_ms,encode_other_ms,step_ms,decode_main_ms,decode_other_ms,d2h_ms,total_ms,warm
257,17.016655,0.0,1.77,0.0,58.088,1.4438,0.0,0.0207,61.3864,1
258,17.078097,0.0,1.7745,0.0,58.1214,1.4435,0.0,0.0213,61.4289,1
259,17.139463,0.0,1.781,0.0,58.0384,1.4474,0.0,0.0204,61.3526,1
260,17.201401,0.0,2.3242,0.0,58.0723,1.4452,0.0,0.02,61.9258,1
261,17.262901,0.0,1.7841,0.0,58.1764,1.4408,0.0,0.021,61.4864,1
262,17.325332,0.0,1.7807,0.0,59.1088,1.445,0.0,0.0206,62.4195,1
263,17.386704,0.0,1.7806,0.0,58.0527,1.4421,0.0,0.0205,61.3593,1
264,17.448109,0.0,1.7735,0.0,58.0898,1.4459,0.0,0.0205,61.3928,1
265,17.509565,0.0,1.7757,0.0,58.142,1.4418,0.0,0.0209,61.444,1
266,17.571015,0.0,1.7734,0.0,58.1369,1.4421,0.0,0.0212,61.4378,1
267,17.632464,0.0,1.7692,0.0,58.1269,1.4496,0.0,0.021,61.4353,1
268,17.693981,0.0,1.7767,0.0,58.2026,1.4404,0.0,0.0208,61.505,1
269,17.755427,0.0,1.7842,0.0,58.1189,1.4452,0.0,0.0207,61.4314,1
270,17.817752,0.0,1.7815,0.0,59.0038,1.4425,0.0,0.0208,62.3121,1
271,17.879152,0.0,1.7754,0.0,58.0793,1.4471,0.0,0.0209,61.3869,1
272,17.940541,0.0,1.7759,0.0,58.0748,1.4406,0.0,0.0205,61.3765,1
273,18.001888,0.0,1.7767,0.0,58.0266,1.4459,0.0,0.0207,61.3339,1
274,18.063355,0.0,1.7823,0.0,58.1238,1.4602,0.0,0.0235,61.4547,1
275,18.125082,0.0,1.7804,0.0,58.3809,1.4601,0.0,0.0282,61.714,1
276,18.187025,0.0,1.8008,0.0,58.5942,1.4458,0.0,0.0225,61.9293,1
277,18.248499,0.0,1.7843,0.0,58.1274,1.4573,0.0,0.0217,61.4603,1
278,18.310779,0.0,1.778,0.0,58.9635,1.4411,0.0,0.0217,62.2677,1
279,18.372233,0.0,1.782,0.0,58.1277,1.4457,0.0,0.0215,61.4416,1
280,18.43363,0.0,1.7816,0.0,58.0679,1.4448,0.0,0.0206,61.384,1
281,18.495163,0.0,1.7791,0.0,58.2131,1.4438,0.0,0.0199,61.5209,1
282,18.556611,0.0,1.7776,0.0,58.1287,1.446,0.0,0.0201,61.4351,1
283,18.617969,0.0,1.7784,0.0,58.0407,1.4424,0.0,0.0208,61.3453,1
284,18.679367,0.0,1.7784,0.0,58.079,1.444,0.0,0.0205,61.3861,1
285,18.740748,0.0,1.7747,0.0,58.0628,1.4468,0.0,0.0203,61.3682,1
286,18.802813,0.0,1.777,0.0,58.749,1.4419,0.0,0.0207,62.0524,1
287,18.864169,0.0,1.7798,0.0,58.0383,1.441,0.0,0.0203,61.344,1
288,18.926209,0.0,1.7771,0.0,58.7208,1.4448,0.0,0.0207,62.0267,1
289,18.987571,0.0,1.7778,0.0,58.0443,1.4423,0.0,0.0214,61.3499,1
290,19.049014,0.0,1.7851,0.0,58.1144,1.4478,0.0,0.0205,61.4305,1
291,19.110508,0.0,1.7829,0.0,58.169,1.4445,0.0,0.0208,61.4806,1
292,19.172297,0.0,1.7793,0.0,58.4681,1.4445,0.0,0.0208,61.7765,1
293,19.233775,0.0,1.7736,0.0,58.1661,1.4416,0.0,0.0207,61.4657,1
294,19.295968,0.0,1.779,0.0,58.8783,1.4391,0.0,0.0207,62.1804,1
295,19.357532,0.0,1.7815,0.0,58.2404,1.4449,0.0,0.0204,61.5511,1
296,19.418984,0.0,1.7755,0.0,58.1348,1.4451,0.0,0.0208,61.439,1
297,19.480406,0.0,1.7856,0.0,58.0914,1.4484,0.0,0.0205,61.4101,1
